time_s,x,y,z,reward,collision,success,attack
4.63,509.2464294433594,501.30926513671875,-0.4985869526863098,0.0,False,True,False
4.74,509.5398254394531,501.27935791015625,-0.49404245615005493,0.0,False,True,False
4.85,509.8334655761719,501.2605285644531,-0.502406656742096,0.0,False,True,False
4.96,510.1184387207031,501.2512512207031,-0.4977297782897949,0.0,False,True,False
5.07,510.4024353027344,501.25390625,-0.4987444579601288,0.0,False,True,False
5.18,510.68548583984375,501.26824951171875,-0.5022574067115784,0.0,False,True,False
5.29,510.9843444824219,501.29449462890625,-0.49561870098114014,0.0,False,True,False
5.4,511.2731628417969,501.3331298828125,-0.502649188041687,0.0,False,True,False
5.5,511.5603332519531,501.38104248046875,-0.4958950877189636,0.0,False,True,False
5.62,511.84588623046875,501.4394226074219,-0.4939711093902588,0.0,False,True,False
5.72,512.129638671875,501.50775146484375,-0.49953293800354004,0.0,False,True,False
5.83,512.386962890625,501.57647705078125,-0.49568402767181396,0.0,False,True,False
5.94,512.6679077148438,501.6583251953125,-0.4903370440006256,0.0,False,True,False
6.05,512.9398193359375,501.7433776855469,-0.49107450246810913,0.0,False,True,False
6.16,513.219970703125,501.83489990234375,-0.49165770411491394,0.0,False,True,False
6.27,513.5001220703125,501.92877197265625,-0.4917101263999939,0.0,False,True,False
6.38,513.7802734375,502.02313232421875,-0.49174749851226807,0.0,False,True,False
6.49,514.0691528320312,502.1185302734375,-0.4925198256969452,0.0,False,True,False
6.61,514.3513793945312,502.2076110839844,-0.4948359429836273,0.0,False,True,False
6.72,514.6353149414062,502.2908020019531,-0.4996684491634369,0.0,False,True,False
6.82,514.911865234375,502.36456298828125,-0.4955092668533325,0.0,False,True,False
6.93,515.1983032226562,502.42852783203125,-0.501663327217102,0.0,False,True,False
7.04,515.4867553710938,502.47894287109375,-0.5073004961013794,0.0,False,True,False
7.16,515.7736206054688,502.5123596191406,-0.5119606256484985,0.0,False,True,False
7.27,516.0587158203125,502.5245056152344,-0.5253651142120361,0.0,False,True,False
7.38,516.3405151367188,502.51593017578125,-0.5388020277023315,0.0,False,True,False
7.49,516.618896484375,502.48779296875,-0.5481323003768921,0.0,False,True,False
7.6,516.8934326171875,502.441162109375,-0.5521978735923767,0.0,False,True,False
7.71,517.1638793945312,502.3774719238281,-0.5510260462760925,0.0,False,True,False
7.82,517.4379272460938,502.29541015625,-0.5449079275131226,0.0,False,True,False
7.93,517.6923217773438,502.2039794921875,-0.5352699756622314,0.0,False,True,False
8.04,517.9503784179688,502.0966796875,-0.5221425294876099,0.0,False,True,False
8.15,518.2117919921875,501.97357177734375,-0.5059688687324524,0.0,False,True,False
8.26,518.454345703125,501.8466796875,-0.4916394352912903,0.0,False,True,False
8.37,518.699951171875,501.70440673828125,-0.49463507533073425,0.0,False,True,False
8.48,518.9417724609375,501.5531005859375,-0.501021146774292,0.0,False,True,False
8.59,519.1808471679688,501.3950500488281,-0.4941009283065796,0.0,False,True,False
8.7,519.4166259765625,501.2298583984375,-0.49354907870292664,0.0,False,True,False
8.81,519.6498413085938,501.0584716796875,-0.4964260458946228,0.0,False,True,False
8.92,519.8806762695312,500.8819580078125,-0.49898412823677063,0.0,False,True,False
9.03,520.1160888671875,500.6956787109375,-0.5000899434089661,0.0,False,True,False
9.14,520.3432006835938,500.5114440917969,-0.49155282974243164,0.0,False,True,False
9.25,520.5760498046875,500.3187561035156,-0.49043700098991394,0.0,False,True,False
9.36,520.80224609375,500.1307678222656,-0.4904205799102783,0.0,False,True,False
9.47,521.0301513671875,499.9438171386719,-0.4919058680534363,0.0,False,True,False
9.58,521.2686157226562,499.75640869140625,-0.4984550476074219,0.0,False,True,False
9.69,521.5051879882812,499.58355712890625,-0.5045825839042664,0.0,False,True,False
9.8,521.74755859375,499.426513671875,-0.5091396570205688,0.0,False,True,False
9.91,521.99658203125,499.2958679199219,-0.533810555934906,0.0,False,True,False
10.02,522.2504272460938,499.1889343261719,-0.5560865998268127,0.0,False,True,False
10.13,522.5089721679688,499.10302734375,-0.5694977641105652,0.0,False,True,False
10.24,522.7716674804688,499.0364990234375,-0.5744794607162476,0.0,False,True,False
10.35,523.0303344726562,498.9894104003906,-0.5730393528938293,0.0,False,True,False
10.46,523.2916870117188,498.9584655761719,-0.5665731430053711,0.0,False,True,False
10.57,523.5714111328125,498.9424133300781,-0.5551352500915527,0.0,False,True,False
10.68,523.8370971679688,498.9422302246094,-0.540671706199646,0.0,False,True,False
10.79,524.1110229492188,498.9563903808594,-0.5225217938423157,0.0,False,True,False
10.9,524.3768920898438,498.98333740234375,-0.5020743608474731,0.0,False,True,False
11.01,524.6508178710938,499.0252685546875,-0.48985475301742554,0.0,False,True,False
11.12,524.9247436523438,499.0816955566406,-0.4974699914455414,0.0,False,True,False
11.23,525.1986694335938,499.14837646484375,-0.5012526512145996,0.0,False,True,False
11.34,525.4645385742188,499.219970703125,-0.4894912540912628,0.0,False,True,False
11.45,525.7384643554688,499.3002624511719,-0.48761123418807983,0.0,False,True,False
11.56,526.0208740234375,499.38336181640625,-0.4857107102870941,0.0,False,True,False
11.67,526.296875,499.4549560546875,-0.4959326684474945,0.0,False,True,False
11.78,526.5664672851562,499.5119323730469,-0.510408341884613,0.0,False,True,False
11.89,526.8445434570312,499.55810546875,-0.5111199021339417,0.0,False,True,False
12.0,527.1243896484375,499.5893859863281,-0.5071016550064087,0.0,False,True,False
12.11,527.404541015625,499.60565185546875,-0.5002124905586243,0.0,False,True,False
12.22,527.6847534179688,499.6065673828125,-0.4969423711299896,0.0,False,True,False
12.33,527.9586791992188,499.5929260253906,-0.5028560757637024,0.0,False,True,False
12.44,528.2491455078125,499.5671081542969,-0.494800329208374,0.0,False,True,False
12.55,528.529296875,499.5284729003906,-0.5014912486076355,0.0,False,True,False
12.66,528.8094482421875,499.4806823730469,-0.4945501983165741,0.0,False,True,False
12.77,529.0813598632812,499.42462158203125,-0.4969443380832672,0.0,False,True,False
12.88,529.3615112304688,499.35882568359375,-0.5011879205703735,0.0,False,True,False
12.99,529.6416625976562,499.2874450683594,-0.4871189296245575,0.0,False,True,False
13.1,529.9218139648438,499.21051025390625,-0.48437386751174927,0.0,False,True,False
13.21,530.2019653320312,499.1308288574219,-0.4842893183231354,0.0,False,True,False
13.32,530.4827880859375,499.0513000488281,-0.48506417870521545,0.0,False,True,False
13.43,530.7651977539062,498.97503662109375,-0.4878048002719879,0.0,False,True,False
13.54,531.057861328125,498.9025573730469,-0.49265068769454956,0.0,False,True,False
13.65,531.3441772460938,498.8394470214844,-0.49823516607284546,0.0,False,True,False
13.76,531.6406860351562,498.781982421875,-0.49928441643714905,0.0,False,True,False
13.87,531.9301147460938,498.7336730957031,-0.49611055850982666,0.0,False,True,False
13.98,532.2293090820312,498.69232177734375,-0.500127375125885,0.0,False,True,False
14.09,532.5133056640625,498.6597595214844,-0.4967269003391266,0.0,False,True,False
14.2,532.805908203125,498.6330261230469,-0.49373018741607666,0.0,False,True,False
14.31,533.1005859375,498.61322021484375,-0.4964921176433563,0.0,False,True,False
14.42,533.4039306640625,498.5993347167969,-0.49969688057899475,0.0,False,True,False
14.53,533.6986083984375,498.5914611816406,-0.4966925084590912,0.0,False,True,False
14.64,534.0029296875,498.5892028808594,-0.4945509731769562,0.0,False,True,False
14.75,534.2996826171875,498.5926208496094,-0.4963204562664032,0.0,False,True,False
14.86,534.596435546875,498.6011047363281,-0.49832937121391296,0.0,False,True,False
14.97,534.9019165039062,498.6148681640625,-0.500230073928833,0.0,False,True,False
15.08,535.1986694335938,498.6324768066406,-0.4929598867893219,0.0,False,True,False
15.19,535.4866943359375,498.6540222167969,-0.49193626642227173,0.0,False,True,False
15.3,535.7921752929688,498.6812744140625,-0.49302586913108826,0.0,False,True,False
15.41,536.0889282226562,498.7117919921875,-0.4942096769809723,0.0,False,True,False
15.52,536.3839111328125,498.74609375,-0.49527794122695923,0.0,False,True,False
15.63,536.6785888671875,498.7839660644531,-0.49621090292930603,0.0,False,True,False
15.74,536.9732666015625,498.8251953125,-0.49701258540153503,0.0,False,True,False
15.85,537.2679443359375,498.86962890625,-0.4976845383644104,0.0,False,True,False
15.96,537.5626220703125,498.9171142578125,-0.4982379376888275,0.0,False,True,False
16.07,537.8572998046875,498.96734619140625,-0.49868735671043396,0.0,False,True,False
16.18,538.15087890625,499.02020263671875,-0.4990481436252594,0.0,False,True,False
16.29,538.4434814453125,499.0754699707031,-0.4993341565132141,0.0,False,True,False
16.4,538.736083984375,499.13311767578125,-0.49955740571022034,0.0,False,True,False
16.51,539.0286865234375,499.1929626464844,-0.49972909688949585,0.0,False,True,False
16.62,539.3209838867188,499.2548522949219,-0.49985960125923157,0.0,False,True,False
16.73,539.6115112304688,499.3186950683594,-0.4999583661556244,0.0,False,True,False
16.84,539.9020385742188,499.384521484375,-0.49856317043304443,0.0,False,True,False
16.95,540.1921997070312,499.45208740234375,-0.49361875653266907,0.0,False,True,False
17.06,540.4806518554688,499.5215759277344,-0.4925009608268738,0.0,False,True,False
17.17,540.7685546875,499.59283447265625,-0.4919556677341461,0.0,False,True,False
17.28,541.054931640625,499.66595458984375,-0.4916132390499115,0.0,False,True,False
