time_s,x,y,z,reward,collision,success,attack
3.63,505.9819030761719,503.04986572265625,-0.5013329982757568,0.0,False,True,False
3.74,506.24755859375,503.01934814453125,-0.5131018757820129,0.0,False,True,False
3.85,506.51104736328125,502.9758605957031,-0.4907589554786682,0.0,False,True,False
3.96,506.770263671875,502.9093933105469,-0.4942857325077057,0.0,False,True,False
4.07,507.01800537109375,502.8273620605469,-0.5066013336181641,0.0,False,True,False
4.17,507.2633361816406,502.7360534667969,-0.48528027534484863,0.0,False,True,False
4.28,507.5042724609375,502.6286315917969,-0.4861600697040558,0.0,False,True,False
4.39,507.74871826171875,502.5047302246094,-0.4961767792701721,0.0,False,True,False
4.5,507.98297119140625,502.3746643066406,-0.5024543404579163,0.0,False,True,False
4.61,508.2149658203125,502.23822021484375,-0.48273640871047974,0.0,False,True,False
4.72,508.44415283203125,502.0926513671875,-0.48019590973854065,0.0,False,True,False
4.83,508.677978515625,501.9354553222656,-0.48221445083618164,0.0,False,True,False
4.94,508.909912109375,501.77239990234375,-0.4838641583919525,0.0,False,True,False
5.05,509.1405334472656,501.6046447753906,-0.4847034215927124,0.0,False,True,False
5.16,509.3703308105469,501.43341064453125,-0.4844478368759155,0.0,False,True,False
5.27,509.6008605957031,501.26116943359375,-0.4839009642601013,0.0,False,True,False
5.38,509.8266296386719,501.0955810546875,-0.4855900704860687,0.0,False,True,False
5.49,510.06317138671875,500.9310607910156,-0.49318695068359375,0.0,False,True,False
5.6,510.3049011230469,500.77716064453125,-0.5068188309669495,0.0,False,True,False
5.71,510.55023193359375,500.6337585449219,-0.49016544222831726,0.0,False,True,False
5.82,510.79443359375,500.5184020996094,-0.4982551038265228,0.0,False,True,False
5.93,511.04364013671875,500.4295349121094,-0.5302043557167053,0.0,False,True,False
6.03,511.29443359375,500.35650634765625,-0.530282199382782,0.0,False,True,False
6.14,511.54620361328125,500.3060607910156,-0.521255612373352,0.0,False,True,False
6.25,511.797607421875,500.2806091308594,-0.5111302137374878,0.0,False,True,False
6.36,512.0469970703125,500.2803955078125,-0.50123530626297,0.0,False,True,False
6.47,512.3003540039062,500.30706787109375,-0.4971123933792114,0.0,False,True,False
6.58,512.5409545898438,500.36260986328125,-0.5192564725875854,0.0,False,True,False
6.7,512.7776489257812,500.4327697753906,-0.5119451284408569,0.0,False,True,False
6.81,513.00927734375,500.5202941894531,-0.49336153268814087,0.0,False,True,False
6.91,513.2334594726562,500.631103515625,-0.5030704736709595,0.0,False,True,False
7.02,513.4520874023438,500.75689697265625,-0.5057013630867004,0.0,False,True,False
7.13,513.6665649414062,500.8929748535156,-0.48230716586112976,0.0,False,True,False
7.24,513.8745727539062,501.0452575683594,-0.4857501983642578,0.0,False,True,False
7.35,514.0841064453125,501.2140197753906,-0.4952077865600586,0.0,False,True,False
7.46,514.2841796875,501.3866882324219,-0.5022297501564026,0.0,False,True,False
7.57,514.4817504882812,501.5650329589844,-0.48932141065597534,0.0,False,True,False
7.68,514.683349609375,501.75555419921875,-0.48578110337257385,0.0,False,True,False
7.79,514.8787231445312,501.9452819824219,-0.48619797825813293,0.0,False,True,False
7.9,515.0800170898438,502.14422607421875,-0.4865494966506958,0.0,False,True,False
8.01,515.275390625,502.33935546875,-0.4865889847278595,0.0,False,True,False
8.12,515.4781494140625,502.54052734375,-0.4873995780944824,0.0,False,True,False
8.23,515.6790771484375,502.73297119140625,-0.49187153577804565,0.0,False,True,False
8.34,515.8857421875,502.91839599609375,-0.5034864544868469,0.0,False,True,False
8.45,516.0975341796875,503.0956726074219,-0.4945437014102936,0.0,False,True,False
8.56,516.3169555664062,503.25604248046875,-0.48832371830940247,0.0,False,True,False
8.67,516.5463256835938,503.388427734375,-0.5211641788482666,0.0,False,True,False
8.78,516.7877807617188,503.5030517578125,-0.5421339273452759,0.0,False,True,False
8.89,517.0184936523438,503.5860900878906,-0.5561293959617615,0.0,False,True,False
9.0,517.2654418945312,503.6462097167969,-0.5657162070274353,0.0,False,True,False
9.11,517.5123901367188,503.6771545410156,-0.5697051286697388,0.0,False,True,False
9.22,517.7498779296875,503.6792907714844,-0.5698855519294739,0.0,False,True,False
9.33,517.9835205078125,503.654296875,-0.5678063035011292,0.0,False,True,False
9.44,518.2181396484375,503.6014404296875,-0.5635837912559509,0.0,False,True,False
9.54,518.4384765625,503.5254211425781,-0.5569957494735718,0.0,False,True,False
9.66,518.6566162109375,503.42364501953125,-0.5470522046089172,0.0,False,True,False
9.76,518.8651123046875,503.3001708984375,-0.5335032939910889,0.0,False,True,False
9.87,519.0633544921875,503.1569519042969,-0.5162959694862366,0.0,False,True,False
9.98,519.2513427734375,502.9960021972656,-0.495723158121109,0.0,False,True,False
10.09,519.4263916015625,502.81488037109375,-0.49975550174713135,0.0,False,True,False
10.2,519.5818481445312,502.63092041015625,-0.5057204365730286,0.0,False,True,False
10.31,519.7401123046875,502.42657470703125,-0.4868095815181732,0.0,False,True,False
10.42,519.8873291015625,502.20831298828125,-0.4943118393421173,0.0,False,True,False
10.53,520.0223388671875,501.987060546875,-0.50447016954422,0.0,False,True,False
10.64,520.1560668945312,501.7533264160156,-0.48801389336586,0.0,False,True,False
10.75,520.28271484375,501.511474609375,-0.4864499270915985,0.0,False,True,False
10.86,520.4037475585938,501.26336669921875,-0.4895845055580139,0.0,False,True,False
10.97,520.5176391601562,501.0180969238281,-0.49148714542388916,0.0,False,True,False
11.08,520.6336669921875,500.76190185546875,-0.4922749996185303,0.0,False,True,False
11.19,520.7491455078125,500.5032958984375,-0.49260544776916504,0.0,False,True,False
11.3,520.865966796875,500.2435302734375,-0.4932132959365845,0.0,False,True,False
11.41,520.9894409179688,499.9759826660156,-0.4947587847709656,0.0,False,True,False
11.52,521.1139526367188,499.7171325683594,-0.49760639667510986,0.0,False,True,False
11.63,521.2443237304688,499.46063232421875,-0.5017659068107605,0.0,False,True,False
11.74,521.380126953125,499.2067565917969,-0.48663565516471863,0.0,False,True,False
11.85,521.5250854492188,498.9578552246094,-0.48750707507133484,0.0,False,True,False
11.96,521.6740112304688,498.72149658203125,-0.4945984184741974,0.0,False,True,False
12.07,521.8408203125,498.47686767578125,-0.502992570400238,0.0,False,True,False
12.18,522.0040893554688,498.25103759765625,-0.48442912101745605,0.0,False,True,False
12.29,522.1828002929688,498.0268859863281,-0.48370325565338135,0.0,False,True,False
12.4,522.3715209960938,497.8119812011719,-0.49573183059692383,0.0,False,True,False
12.51,522.5701293945312,497.6083068847656,-0.5122209787368774,0.0,False,True,False
12.62,522.7753295898438,497.4146728515625,-0.4938628375530243,0.0,False,True,False
12.73,522.984130859375,497.248291015625,-0.4792167842388153,0.0,False,True,False
12.84,523.2106323242188,497.11236572265625,-0.5042651295661926,0.0,False,True,False
12.95,523.4434814453125,497.00830078125,-0.5379422307014465,0.0,False,True,False
13.06,523.677978515625,496.9346923828125,-0.5615226626396179,0.0,False,True,False
13.17,523.9033203125,496.8987731933594,-0.5874158143997192,0.0,False,True,False
13.28,524.1303100585938,496.8970642089844,-0.6131822466850281,0.0,False,True,False
13.39,524.33642578125,496.9258728027344,-0.6327982544898987,0.0,False,True,False
13.5,524.5394897460938,496.984375,-0.6470480561256409,0.0,False,True,False
13.61,524.7316284179688,497.0697326660156,-0.6544256806373596,0.0,False,True,False
13.72,524.9120483398438,497.1790466308594,-0.6535665988922119,0.0,False,True,False
13.82,525.0853271484375,497.3143310546875,-0.6444865465164185,0.0,False,True,False
13.93,525.2411499023438,497.4653015136719,-0.6286947131156921,0.0,False,True,False
14.04,525.385009765625,497.6335754394531,-0.6071637868881226,0.0,False,True,False
