time_s,x,y,z,reward,collision,success,attack
5.81,512.4689331054688,501.6001281738281,-0.49616092443466187,0.0,False,True,False
5.92,512.75732421875,501.6868896484375,-0.4989011585712433,0.0,False,True,False
6.03,513.0374755859375,501.7761535644531,-0.5000725984573364,0.0,False,True,False
6.14,513.317626953125,501.8683166503906,-0.4896489679813385,0.0,False,True,False
6.25,513.5977783203125,501.96234130859375,-0.48751577734947205,0.0,False,True,False
6.36,513.8779296875,502.05615234375,-0.48746293783187866,0.0,False,True,False
6.47,514.1593017578125,502.1477355957031,-0.4885936379432678,0.0,False,True,False
6.58,514.44189453125,502.2349853515625,-0.49158331751823425,0.0,False,True,False
6.69,514.7261962890625,502.31561279296875,-0.49741488695144653,0.0,False,True,False
6.8,515.012451171875,502.3876037597656,-0.5018885135650635,0.0,False,True,False
6.91,515.2992553710938,502.4482421875,-0.49975448846817017,0.0,False,True,False
7.01,515.5875244140625,502.4923095703125,-0.5092438459396362,0.0,False,True,False
7.13,515.8739013671875,502.5182800292969,-0.5187615156173706,0.0,False,True,False
7.24,516.1578369140625,502.5231018066406,-0.5330780148506165,0.0,False,True,False
7.35,516.4468383789062,502.50689697265625,-0.5455657243728638,0.0,False,True,False
7.46,516.7238159179688,502.4718017578125,-0.5528712868690491,0.0,False,True,False
7.57,516.9967651367188,502.4188232421875,-0.5548284649848938,0.0,False,True,False
7.68,517.2656860351562,502.34906005859375,-0.5517066717147827,0.0,False,True,False
7.79,517.5382690429688,502.2612609863281,-0.5438541769981384,0.0,False,True,False
7.9,517.8064575195312,502.1585998535156,-0.5320892333984375,0.0,False,True,False
8.01,518.0552368164062,502.04937744140625,-0.5181276798248291,0.0,False,True,False
8.12,518.3075561523438,501.9255065917969,-0.501492977142334,0.0,False,True,False
8.23,518.56298828125,501.7859191894531,-0.49377354979515076,0.0,False,True,False
8.34,518.8068237304688,501.6394348144531,-0.49952682852745056,0.0,False,True,False
8.45,519.047607421875,501.4854736328125,-0.4958162307739258,0.0,False,True,False
8.56,519.2921142578125,501.3192443847656,-0.49379193782806396,0.0,False,True,False
8.67,519.526611328125,501.1509094238281,-0.49697983264923096,0.0,False,True,False
8.78,519.758544921875,500.9770202636719,-0.49995195865631104,0.0,False,True,False
8.89,519.9885864257812,500.7987060546875,-0.4951312839984894,0.0,False,True,False
9.0,520.2166748046875,500.6162414550781,-0.4921947717666626,0.0,False,True,False
9.11,520.44287109375,500.4303283691406,-0.49252188205718994,0.0,False,True,False
9.22,520.6690673828125,500.24237060546875,-0.4926299750804901,0.0,False,True,False
9.33,520.8956298828125,500.0542297363281,-0.493069589138031,0.0,False,True,False
9.44,521.131591796875,499.8633117675781,-0.4961036145687103,0.0,False,True,False
9.55,521.3720092773438,499.6793212890625,-0.5035284161567688,0.0,False,True,False
9.66,521.6177978515625,499.5069274902344,-0.49949049949645996,0.0,False,True,False
9.77,521.8638916015625,499.36309814453125,-0.5194399952888489,0.0,False,True,False
9.88,522.1153564453125,499.2442932128906,-0.5458093881607056,0.0,False,True,False
9.99,522.3714599609375,499.1474914550781,-0.5647416710853577,0.0,False,True,False
10.1,522.6320190429688,499.0707092285156,-0.5743276476860046,0.0,False,True,False
10.21,522.9044189453125,499.01129150390625,-0.5764439105987549,0.0,False,True,False
10.32,523.164794921875,498.972412109375,-0.5726723670959473,0.0,False,True,False
10.43,523.443603515625,498.9483642578125,-0.5636311769485474,0.0,False,True,False
10.54,523.7164306640625,498.9410705566406,-0.5506457090377808,0.0,False,True,False
10.65,523.9903564453125,498.94873046875,-0.5340907573699951,0.0,False,True,False
10.76,524.2642822265625,498.9705505371094,-0.5143799781799316,0.0,False,True,False
10.87,524.5382080078125,499.00567626953125,-0.4918685853481293,0.0,False,True,False
10.98,524.8040771484375,499.05426025390625,-0.48913997411727905,0.0,False,True,False
11.09,525.0860595703125,499.11871337890625,-0.4976688027381897,0.0,False,True,False
11.2,525.3599853515625,499.19073486328125,-0.501032292842865,0.0,False,True,False
11.31,525.6336669921875,499.268310546875,-0.48458757996559143,0.0,False,True,False
11.42,525.9156494140625,499.3515930175781,-0.4754564166069031,0.0,False,True,False
11.53,526.1913452148438,499.4271240234375,-0.4766809344291687,0.0,False,True,False
11.64,526.4683837890625,499.4896240234375,-0.4930172562599182,0.0,False,True,False
11.75,526.7464599609375,499.53778076171875,-0.5109060406684875,0.0,False,True,False
11.86,527.0256958007812,499.57318115234375,-0.5118438005447388,0.0,False,True,False
11.97,527.3058471679688,499.5941162109375,-0.5067228078842163,0.0,False,True,False
12.08,527.5777587890625,499.6005554199219,-0.49847590923309326,0.0,False,True,False
12.19,527.8590087890625,499.59210205078125,-0.498014360666275,0.0,False,True,False
12.3,528.1329345703125,499.5703125,-0.5049830675125122,0.0,False,True,False
12.41,528.4224853515625,499.5373229980469,-0.4918208420276642,0.0,False,True,False
12.52,528.6943969726562,499.494140625,-0.4939294755458832,0.0,False,True,False
12.63,528.9827880859375,499.43780517578125,-0.5012052655220032,0.0,False,True,False
12.74,529.2711791992188,499.37396240234375,-0.49165377020835876,0.0,False,True,False
12.85,529.5513305664062,499.3041076660156,-0.49090108275413513,0.0,False,True,False
12.96,529.8314819335938,499.2284851074219,-0.4926804006099701,0.0,False,True,False
13.07,530.119873046875,499.14703369140625,-0.49351781606674194,0.0,False,True,False
13.18,530.4002075195312,499.0672912597656,-0.49424171447753906,0.0,False,True,False
13.29,530.6824340820312,498.9899597167969,-0.4965279698371887,0.0,False,True,False
13.4,530.9747314453125,498.9158020019531,-0.5009477734565735,0.0,False,True,False
13.51,531.2685546875,498.8482360839844,-0.49586912989616394,0.0,False,True,False
13.62,531.5645751953125,498.789306640625,-0.4992433488368988,0.0,False,True,False
13.73,531.853271484375,498.739501953125,-0.4978023171424866,0.0,False,True,False
13.84,532.143798828125,498.6971435546875,-0.49592822790145874,0.0,False,True,False
13.95,532.4359741210938,498.66253662109375,-0.4998062252998352,0.0,False,True,False
14.06,532.7371826171875,498.6335144042969,-0.49459296464920044,0.0,False,True,False
14.17,533.0313110351562,498.6122131347656,-0.49279433488845825,0.0,False,True,False
14.28,533.3346557617188,498.5971374511719,-0.4956154525279999,0.0,False,True,False
14.39,533.6293334960938,498.5884704589844,-0.49856406450271606,0.0,False,True,False
14.5,533.9247436523438,498.58538818359375,-0.49925875663757324,0.0,False,True,False
14.61,534.2214965820312,498.5872802734375,-0.49347954988479614,0.0,False,True,False
14.72,534.5182495117188,498.5946044921875,-0.4945846498012543,0.0,False,True,False
14.83,534.82373046875,498.60736083984375,-0.4964842200279236,0.0,False,True,False
14.94,535.1204833984375,498.6244201660156,-0.4982345998287201,0.0,False,True,False
15.05,535.417236328125,498.6459045410156,-0.4998091161251068,0.0,False,True,False
15.16,535.7139892578125,498.6713562011719,-0.49535518884658813,0.0,False,True,False
15.27,536.0107421875,498.7008361816406,-0.4912698268890381,0.0,False,True,False
15.38,536.3147583007812,498.7353515625,-0.49179643392562866,0.0,False,True,False
15.49,536.6094360351562,498.7725830078125,-0.4927351176738739,0.0,False,True,False
15.6,536.9127807617188,498.81451416015625,-0.49362561106681824,0.0,False,True,False
15.71,537.2161254882812,498.85986328125,-0.4943809509277344,0.0,False,True,False
15.82,537.5108032226562,498.906982421875,-0.4949880540370941,0.0,False,True,False
15.93,537.8054809570312,498.9568786621094,-0.4954847991466522,0.0,False,True,False
16.04,538.099365234375,499.00946044921875,-0.4958871901035309,0.0,False,True,False
16.15,538.4005737304688,499.066162109375,-0.49621808528900146,0.0,False,True,False
16.26,538.6931762695312,499.1235656738281,-0.49647143483161926,0.0,False,True,False
16.37,538.9857788085938,499.1831970214844,-0.49666935205459595,0.0,False,True,False
16.48,539.2783813476562,499.24493408203125,-0.49682268500328064,0.0,False,True,False
16.59,539.5774536132812,499.3105773925781,-0.49694380164146423,0.0,False,True,False
16.7,539.8679809570312,499.3763122558594,-0.49703526496887207,0.0,False,True,False
16.81,540.1668701171875,499.4459228515625,-0.4971136748790741,0.0,False,True,False
16.92,540.455322265625,499.5153503417969,-0.497189462184906,0.0,False,True,False
17.03,540.7518310546875,499.5886535644531,-0.4972924292087555,0.0,False,True,False
17.14,541.046630859375,499.6639404296875,-0.4974806308746338,0.0,False,True,False
