time_s,x,y,z,reward,collision,success,attack
3.17,505.1451416015625,501.937255859375,-0.503544807434082,0.0,False,True,False
3.28,505.412841796875,501.9284362792969,-0.4945696294307709,0.0,False,True,False
3.39,505.6897888183594,501.9081726074219,-0.4988945722579956,0.0,False,True,False
3.5,505.96673583984375,501.8793029785156,-0.49854370951652527,0.0,False,True,False
3.61,506.2436828613281,501.8431091308594,-0.49071165919303894,0.0,False,True,False
3.72,506.520751953125,501.79949951171875,-0.4928649961948395,0.0,False,True,False
3.83,506.7987060546875,501.75048828125,-0.4953249394893646,0.0,False,True,False
3.94,507.0850830078125,501.6958923339844,-0.496927410364151,0.0,False,True,False
4.05,507.3636169433594,501.64031982421875,-0.4977805018424988,0.0,False,True,False
4.16,507.6257019042969,501.58734130859375,-0.49829718470573425,0.0,False,True,False
4.27,507.9141540527344,501.529296875,-0.4989481568336487,0.0,False,True,False
4.38,508.19500732421875,501.474609375,-0.5000510215759277,0.0,False,True,False
4.49,508.4853820800781,501.42108154296875,-0.4930913746356964,0.0,False,True,False
4.6,508.7424011230469,501.3780517578125,-0.4917336106300354,0.0,False,True,False
4.71,509.02606201171875,501.33648681640625,-0.49553972482681274,0.0,False,True,False
4.82,509.3103942871094,501.302001953125,-0.5014460682868958,0.0,False,True,False
4.92,509.5867614746094,501.2753601074219,-0.49465706944465637,0.0,False,True,False
5.03,509.87176513671875,501.2585144042969,-0.5002161860466003,0.0,False,True,False
5.14,510.1566162109375,501.2516174316406,-0.503011167049408,0.0,False,True,False
5.25,510.4320068359375,501.2545166015625,-0.4958553612232208,0.0,False,True,False
5.36,510.7148132324219,501.27056884765625,-0.5031549334526062,0.0,False,True,False
5.47,510.99652099609375,501.2963562011719,-0.4981571435928345,0.0,False,True,False
5.58,511.2768859863281,501.3331298828125,-0.4957226812839508,0.0,False,True,False
5.69,511.55548095703125,501.3810729980469,-0.5025908350944519,0.0,False,True,False
5.8,511.8327941894531,501.4369201660156,-0.49459517002105713,0.0,False,True,False
5.91,512.1083374023438,501.5023498535156,-0.4960910975933075,0.0,False,True,False
6.02,512.3905639648438,501.5780944824219,-0.500519871711731,0.0,False,True,False
6.13,512.6714477539062,501.6598205566406,-0.4906991720199585,0.0,False,True,False
6.24,512.943359375,501.7447509765625,-0.48830467462539673,0.0,False,True,False
6.35,513.20703125,501.8307800292969,-0.4884820878505707,0.0,False,True,False
6.46,513.4789428710938,501.9217529296875,-0.4885224401950836,0.0,False,True,False
6.57,513.7590942382812,502.01617431640625,-0.4885522127151489,0.0,False,True,False
6.68,514.03125,502.1063232421875,-0.4891805648803711,0.0,False,True,False
6.79,514.30517578125,502.1933898925781,-0.4911498725414276,0.0,False,True,False
6.89,514.5720825195312,502.2729187011719,-0.4951537251472473,0.0,False,True,False
7.0,514.8487548828125,502.3476867675781,-0.5021536946296692,0.0,False,True,False
7.12,515.126708984375,502.4144287109375,-0.49486076831817627,0.0,False,True,False
7.22,515.3973999023438,502.4648742675781,-0.5052034854888916,0.0,False,True,False
7.33,515.668212890625,502.50177001953125,-0.5122672915458679,0.0,False,True,False
7.44,515.9457397460938,502.5216064453125,-0.5235758423805237,0.0,False,True,False
7.55,516.220703125,502.52166748046875,-0.5373934507369995,0.0,False,True,False
7.66,516.4842529296875,502.5036926269531,-0.5481137037277222,0.0,False,True,False
7.77,516.752685546875,502.4674987792969,-0.5545783638954163,0.0,False,True,False
7.88,517.00146484375,502.4181823730469,-0.5560510754585266,0.0,False,True,False
7.99,517.2545776367188,502.3528137207031,-0.5531474351882935,0.0,False,True,False
8.1,517.51953125,502.2684631347656,-0.5457214713096619,0.0,False,True,False
8.21,517.772705078125,502.17303466796875,-0.5349212288856506,0.0,False,True,False
8.32,518.02197265625,502.0654296875,-0.5212590098381042,0.0,False,True,False
8.43,518.2748413085938,501.9429931640625,-0.5048492550849915,0.0,False,True,False
8.54,518.5164184570312,501.8136901855469,-0.49044349789619446,0.0,False,True,False
8.65,518.7467651367188,501.6780090332031,-0.4930427372455597,0.0,False,True,False
8.76,518.9740600585938,501.5344543457031,-0.49881115555763245,0.0,False,True,False
8.87,519.1986694335938,501.3846435546875,-0.4979408383369446,0.0,False,True,False
8.98,519.4343872070312,501.2193603515625,-0.4916433095932007,0.0,False,True,False
9.09,519.6605834960938,501.05279541015625,-0.49365687370300293,0.0,False,True,False
9.2,519.8912963867188,500.8761291503906,-0.4961250126361847,0.0,False,True,False
9.3,520.119873046875,500.695068359375,-0.4980381727218628,0.0,False,True,False
9.41,520.3466796875,500.5103759765625,-0.49925941228866577,0.0,False,True,False
9.52,520.5595703125,500.3340759277344,-0.4996192753314972,0.0,False,True,False
9.63,520.7857666015625,500.14569091796875,-0.4997158348560333,0.0,False,True,False
9.74,521.0066528320312,499.9638977050781,-0.4968791604042053,0.0,False,True,False
9.85,521.2235717773438,499.7914733886719,-0.4906318187713623,0.0,False,True,False
9.96,521.4597778320312,499.6178283691406,-0.5028858184814453,0.0,False,True,False
10.07,521.6876220703125,499.4676208496094,-0.5181806683540344,0.0,False,True,False
10.18,521.920654296875,499.3370361328125,-0.5395363569259644,0.0,False,True,False
10.29,522.165771484375,499.22503662109375,-0.5627697706222534,0.0,False,True,False
10.4,522.4152221679688,499.133544921875,-0.5786858797073364,0.0,False,True,False
10.51,522.6610107421875,499.0627746582031,-0.5859435200691223,0.0,False,True,False
10.61,522.9102172851562,499.0085144042969,-0.5868313908576965,0.0,False,True,False
10.72,523.170654296875,498.968994140625,-0.5823243856430054,0.0,False,True,False
10.83,523.4335327148438,498.9454345703125,-0.5732348561286926,0.0,False,True,False
10.95,523.6982421875,498.9368896484375,-0.5602532625198364,0.0,False,True,False
11.05,523.964111328125,498.94256591796875,-0.5439020991325378,0.0,False,True,False
11.16,524.221923828125,498.9610595703125,-0.5251866579055786,0.0,False,True,False
11.27,524.479736328125,498.9914245605469,-0.5038989782333374,0.0,False,True,False
11.38,524.74560546875,499.03558349609375,-0.4880762994289398,0.0,False,True,False
11.49,525.00341796875,499.0915222167969,-0.49344417452812195,0.0,False,True,False
11.6,525.269287109375,499.158935546875,-0.500469982624054,0.0,False,True,False
11.71,525.525146484375,499.2305603027344,-0.4921138286590576,0.0,False,True,False
11.82,525.7987060546875,499.310791015625,-0.476102352142334,0.0,False,True,False
11.93,526.0570678710938,499.3853454589844,-0.4678596258163452,0.0,False,True,False
12.04,526.324951171875,499.4524841308594,-0.4753470718860626,0.0,False,True,False
12.15,526.5864868164062,499.5045166015625,-0.4938734471797943,0.0,False,True,False
12.25,526.8648071289062,499.54559326171875,-0.5129061937332153,0.0,False,True,False
12.37,527.1449584960938,499.57421875,-0.5134112238883972,0.0,False,True,False
12.48,527.4251098632812,499.5887145996094,-0.5070332288742065,0.0,False,True,False
12.59,527.7052612304688,499.58917236328125,-0.49704980850219727,0.0,False,True,False
12.7,527.9873046875,499.57464599609375,-0.49692070484161377,0.0,False,True,False
12.81,528.26123046875,499.5477600097656,-0.502700686454773,0.0,False,True,False
12.92,528.5342407226562,499.5120544433594,-0.4917534589767456,0.0,False,True,False
13.02,528.7979125976562,499.46661376953125,-0.49543771147727966,0.0,False,True,False
13.14,529.06982421875,499.4110412597656,-0.5017790198326111,0.0,False,True,False
13.25,529.3417358398438,499.3492736816406,-0.4911925196647644,0.0,False,True,False
13.36,529.6218872070312,499.2783508300781,-0.4903067946434021,0.0,False,True,False
13.46,529.8855590820312,499.2067565917969,-0.4916902780532837,0.0,False,True,False
13.57,530.1409912109375,499.1349182128906,-0.4923802316188812,0.0,False,True,False
13.68,530.4052124023438,499.0602722167969,-0.4931524395942688,0.0,False,True,False
13.79,530.6708374023438,498.9879455566406,-0.4953157603740692,0.0,False,True,False
13.9,530.9549560546875,498.9160461425781,-0.4996330440044403,0.0,False,True,False
14.01,531.2323608398438,498.8522033691406,-0.4973120391368866,0.0,False,True,False
14.12,531.5197143554688,498.79400634765625,-0.49756932258605957,0.0,False,True,False
14.23,531.8086547851562,498.7436828613281,-0.5011605620384216,0.0,False,True,False
14.34,532.0906372070312,498.7013854980469,-0.49508294463157654,0.0,False,True,False
14.45,532.3739624023438,498.6665954589844,-0.49771589040756226,0.0,False,True,False
14.56,532.6751708984375,498.63677978515625,-0.49936413764953613,0.0,False,True,False
14.68,532.960205078125,498.614501953125,-0.49185144901275635,0.0,False,True,False
14.79,533.2462158203125,498.59881591796875,-0.4934345781803131,0.0,False,True,False
14.89,533.5235595703125,498.58905029296875,-0.4961729943752289,0.0,False,True,False
15.0,533.8096923828125,498.5843200683594,-0.49888280034065247,0.0,False,True,False
15.12,534.1151733398438,498.5847473144531,-0.4994635283946991,0.0,False,True,False
15.22,534.3944702148438,498.5896301269531,-0.49350082874298096,0.0,False,True,False
15.33,534.6824951171875,498.5996398925781,-0.49428123235702515,0.0,False,True,False
15.44,534.9705200195312,498.6141052246094,-0.49594417214393616,0.0,False,True,False
15.55,535.2498168945312,498.6321716308594,-0.4975128769874573,0.0,False,True,False
15.66,535.537841796875,498.65484619140625,-0.49897831678390503,0.0,False,True,False
15.77,535.8433227539062,498.6831359863281,-0.5003609657287598,0.0,False,True,False
15.88,536.1309814453125,498.7132873535156,-0.4924401044845581,0.0,False,True,False
15.99,536.4169921875,498.7471618652344,-0.4909541606903076,0.0,False,True,False
16.1,536.7203369140625,498.786865234375,-0.4916211664676666,0.0,False,True,False
16.21,536.9976806640625,498.8262939453125,-0.49237725138664246,0.0,False,True,False
16.32,537.2923583984375,498.8712158203125,-0.49308499693870544,0.0,False,True,False
16.43,537.578369140625,498.9176330566406,-0.4936582148075104,0.0,False,True,False
16.54,537.8643798828125,498.966796875,-0.4941301941871643,0.0,False,True,False
16.65,538.140625,499.0167236328125,-0.4945043921470642,0.0,False,True,False
16.76,538.4332275390625,499.0721435546875,-0.49482542276382446,0.0,False,True,False
16.87,538.725830078125,499.12994384765625,-0.49507972598075867,0.0,False,True,False
16.98,539.0270385742188,499.1916809082031,-0.4952840805053711,0.0,False,True,False
17.09,539.310791015625,499.25189208984375,-0.4954338073730469,0.0,False,True,False
17.2,539.601318359375,499.31585693359375,-0.495554119348526,0.0,False,True,False
17.31,539.891845703125,499.3817443847656,-0.49564889073371887,0.0,False,True,False
17.42,540.18212890625,499.44952392578125,-0.49572861194610596,0.0,False,True,False
17.53,540.45361328125,499.51495361328125,-0.49580317735671997,0.0,False,True,False
17.64,540.7417602539062,499.5861511230469,-0.4959053099155426,0.0,False,True,False
17.75,541.0197143554688,499.6570739746094,-0.4960765242576599,0.0,False,True,False
17.86,541.30419921875,499.73187255859375,-0.49646925926208496,0.0,False,True,False
